Gene_ID,Name,Annotation,OPID,RS_5,RS_30,RS_60,RS_90,RS_120,RS_150,RP_5,RP_30,RP_60,RP_90,RP_120,RP_150,TE_5,TE_30,TE_60,TE_90,TE_120,TE_150,tai_5,tai_30,tai_60,tai_90,tai_120,tai_150
CCNA_00083,NA,phosphoglucomutase/phosphomannomutase,NA,67.69829352,54.50024367,55.75846838,57.85378661,55.41764799,61.33051048,91.31803545,62.75157368,71.31324436,70.46799616,68.7449545,76.59849458,1.348897154,1.151399874,1.27896706,1.218036023,1.24048849,1.248945981,0.8635,0.86713,0.87919,0.87336,0.85306,0.86745
CCNA_00084,purH,phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,38,226.788565,337.5880573,432.6812459,395.1918914,358.9387222,479.2440125,159.6687873,375.5084617,507.6534469,482.2784194,392.6103051,542.4339625,0.704042496,1.112327446,1.173273516,1.220365169,1.093808722,1.131853395,0.85591,0.85967,0.87141,0.86556,0.84525,0.85976
CCNA_00085,NA,dienelactone hydrolase-related protein,38,225.4281915,235.8479878,154.0821631,167.3413615,276.7087035,303.8979215,69.51236847,32.89329838,55.75965399,40.89468652,31.76054196,43.80739066,0.308357034,0.139468217,0.361882601,0.244378832,0.1147797,0.144151663,0.82859,0.83279,0.84571,0.83923,0.81671,0.83286
CCNA_00086,NA,NAD-specific glutamate dehydrogenase,NA,142.9094796,109.3598689,101.8682808,154.5075605,203.6226184,128.7171725,122.3882875,66.85281816,83.39315074,157.2746652,174.1528213,106.0111347,0.856404263,0.611310336,0.818637068,1.017909186,0.855272477,0.823597447,0.81493,0.81913,0.82791,0.82245,0.80383,0.81784
CCNA_00087,NA,conserved membrane spanning protein,NA,59.19234081,53.56220547,56.88068679,59.38587022,50.20894098,50.54922837,36.87993725,43.07070262,43.18303728,38.222148,29.70193289,46.33819023,0.623052522,0.804124891,0.759186285,0.643623607,0.591566608,0.916694314,0.8269,0.83119,0.84328,0.83692,0.815,0.83086
CCNA_00088,NA,HerA helicase-related ATPase,NA,97.88460602,79.90999865,104.8619181,91.52435914,79.88054335,94.60522428,108.2698807,81.0446223,84.09064573,86.56907154,81.68734607,97.29508938,1.106097119,1.014198769,0.801917867,0.945858265,1.022618809,1.028432522,0.79639,0.8011,0.81254,0.80602,0.78368,0.80017
CCNA_00089,NA,MHYT/PAS-family GGDEF/EAL protein,NA,106.9685769,27.62228099,22.42631443,100.8278149,180.4061242,95.05565635,82.24483455,17.63111776,21.79518151,80.84741816,123.8589048,60.10654353,0.76886911,0.638293332,0.971857484,0.80183646,0.686555988,0.632330004,0.8153,0.81981,0.83015,0.82405,0.8033,0.81866
CCNA_00090,NA,UDP-glucose 4-epimerase,NA,32.34125613,29.16342172,26.49191622,31.35343345,36.93746928,34.42233127,28.11303458,22.869084,19.10947236,21.71759757,14.69678344,22.51535279,0.869262297,0.784170123,0.721332206,0.692670473,0.397882793,0.654091456,0.79244,0.79706,0.80406,0.7987,0.78082,0.79473
CCNA_00091,NA,"transporter, drug/metabolite exporter family",44,34.82683689,54.55933835,40.55720934,40.93411436,50.36807952,51.8693717,11.35699644,7.672732636,10.5064866,8.571244263,5.871557774,7.842573813,0.326098993,0.140630969,0.259053489,0.209391223,0.116572993,0.15119855,0.82544,0.83049,0.84405,0.8367,0.81182,0.82972
CCNA_00092,NA,short chain dehydrogenase,44,51.79224002,55.27366055,55.19239121,56.59894289,44.40518086,56.50419631,48.19812487,77.56001038,86.99024874,76.90288515,63.14654007,51.87949382,0.930605142,1.403200179,1.576127557,1.358733595,1.422053437,0.918152937,0.83674,0.84136,0.85281,0.84633,0.82441,0.84035
CCNA_00093,NA,hypothetical protein,NA,125.6124627,65.04106511,NA,NA,52.92809363,76.55809884,244.1097338,57.37751994,14.80180196,20.78904708,74.3601787,98.31349758,1.943356006,0.882173744,NA,NA,1.40492834,1.284168482,0.8142,0.81852,0.82697,0.8215,0.80295,0.81697
CCNA_00094,hfsJ,WecG/TagA-family glycosyltransferase HfsJ,47,291.0755139,42.40902394,18.29777807,31.47354664,162.2089966,149.9588908,318.4949059,27.68268631,9.349562311,6.951857345,110.9457248,118.4931679,1.09420027,0.65275462,0.510967084,0.220879376,0.683967765,0.790171008,0.85038,0.85462,0.8679,0.86128,0.83848,0.85466
CCNA_00095,NA,quinone oxidoreductase,47,194.8066442,48.2483251,72.50914372,60.3079045,35.16091922,34.41977694,423.6834673,55.05992556,58.46321296,49.61967414,47.4935874,44.53923439,2.174892284,1.141177967,0.806287455,0.822772314,1.350749311,1.29400125,0.87422,0.87831,0.89379,0.88674,0.86227,0.87917
CCNA_00096,NA,L-asparaginase,48,102.8074786,120.0822208,93.65178419,98.38734611,101.6349031,127.2272961,87.01441298,75.79373917,83.96850796,74.60357381,56.20694777,71.28946211,0.846382132,0.631182024,0.896603398,0.758263911,0.553028006,0.560331503,0.8753,0.87856,0.88617,0.88173,0.8666,0.87776
CCNA_00097,NA,conserved hypothetical protein,48,15.93811101,18.16359665,NA,NA,26.82227109,15.65287429,5.304883729,3.267019312,6.754534081,9.486704892,6.872696245,12.3957605,0.332842689,0.179866321,NA,NA,0.256230959,0.79191593,0.70555,0.71097,0.70873,0.70504,0.69398,0.70482
CCNA_00098,NA,hypothetical protein,49.1,14.49184822,19.72838131,NA,NA,NA,19.59305968,16.21320493,12.93876141,13.62015497,14.98245117,10.85412028,19.5767528,1.118781033,0.655845059,NA,NA,NA,0.999167721,0.80627,0.81131,0.82628,0.81861,0.79227,0.81112
CCNA_00099,fzlC,FtsZ-binding protein FzlC,49.1,42.92426151,43.37362499,34.03252785,37.18136697,31.99355469,39.85606912,23.95807065,19.67827523,28.93458003,22.07266279,14.558478,20.62007173,0.558147533,0.453692197,0.850203669,0.593648502,0.455044091,0.517363407,0.87832,0.8818,0.89253,0.88714,0.86853,0.88178
CCNA_00100,NA,Ribulose-5-phosphate 3-epimerase,49.1,201.3617576,221.9813201,217.4311735,200.7120206,187.4630377,211.4685359,195.8045044,198.2193584,256.4148904,184.2635044,136.6832917,153.9702042,0.972401645,0.89295513,1.179292216,0.918049173,0.729121289,0.728099826,0.88078,0.88432,0.89557,0.89001,0.87081,0.88439
CCNA_00101,rsmB,16S rRNA m5C methyltransferase RsmB,NA,72.03497807,60.05856042,61.13932973,68.26491851,58.96675338,78.65865202,55.72539847,37.08100885,55.92553459,42.75056969,30.61276874,43.30963133,0.773588053,0.617414214,0.91472273,0.626245085,0.519153031,0.550602257,0.86312,0.86695,0.87959,0.87346,0.85219,0.86722
CCNA_00102,NA,conserved hypothetical protein,NA,39.3433401,49.08971144,NA,NA,NA,35.00605891,108.7385391,58.16161459,62.82207248,31.68761791,27.7298736,50.746443,2.763835984,1.184802536,NA,NA,NA,1.449647421,0.87509,0.87878,0.88701,0.88207,0.86544,0.87765
CCNA_00103,NA,gamma-glutamyltranspeptidase,NA,49.95089047,42.04741205,32.49389563,26.2100082,28.67936863,35.13059276,44.01472702,34.18381582,35.06490436,23.11243316,20.49621902,28.3347426,0.881160007,0.812982635,1.079122822,0.88181709,0.714667721,0.80655464,0.84442,0.84864,0.86443,0.85721,0.83196,0.84958
CCNA_00104,NA,orotidine 5'-phosphate decarboxylase,NA,151.7689759,146.9607569,126.8077805,120.9010013,152.6933495,163.2556947,118.3952762,92.44442348,113.5435406,90.76441216,96.26057284,97.3403363,0.780101964,0.629041558,0.895398848,0.750733337,0.630417586,0.596244661,0.88247,0.88634,0.89939,0.8931,0.87149,0.8866
CCNA_00105,NA,MarC family integral membrane protein,53,79.50889424,123.9777767,93.6059423,86.80948595,92.8668319,107.1997697,74.34934135,78.89290776,77.95313465,51.43363063,41.43230621,69.20517022,0.935107224,0.636347174,0.832779765,0.592488598,0.446147514,0.645572005,0.88936,0.89313,0.90949,0.90246,0.8779,0.89461
CCNA_00106,NA,2-polyprenyl-6-methoxyphenol hydroxylase,53,69.78768348,59.30126407,58.24247869,66.4204747,59.95358762,72.55688014,67.00969532,47.58096677,63.36253467,55.35436762,41.61997168,53.8901564,0.960193719,0.802360076,1.087909308,0.833393135,0.694203188,0.742729791,0.85244,0.85651,0.87077,0.86404,0.84064,0.85708
CCNA_00107,NA,Trm112p-like protein,54,181.0082916,213.3843091,113.6533124,130.7646639,133.4905183,163.9364715,154.2978949,84.85536987,107.6103337,84.84010115,73.74303597,117.4047059,0.852435507,0.397664525,0.946829717,0.648799902,0.552421527,0.716159771,0.79484,0.80024,0.80405,0.79884,0.78247,0.79583
CCNA_00108,NA,lon endopeptidase-related protein,54,111.4577638,78.69350187,44.27617459,45.92057432,47.23507117,60.3474792,81.65424767,55.59019455,40.92136147,35.74926641,26.09797654,41.68113697,0.732602601,0.70641404,0.924229833,0.778502163,0.552512696,0.690685635,0.84833,0.85238,0.86738,0.86049,0.83638,0.85325
CCNA_00109,NA,thioredoxin,54,322.2329848,255.1450919,172.8021762,148.1782011,139.7386144,181.1426079,399.403358,274.2019519,194.8012837,160.4145725,146.4098518,198.6708017,1.239486263,1.074690286,1.127308047,1.082578755,1.04774083,1.09676461,0.86887,0.87274,0.88548,0.87928,0.85787,0.87296
CCNA_00110,NA,DNA-binding protein,54,41.76539186,30.15284938,34.97946394,30.47518741,29.0107356,31.14971888,43.81895844,28.52439486,29.72786199,29.0289054,28.4771933,30.04882924,1.049169096,0.945993345,0.84986614,0.952542309,0.981608798,0.964658119,0.87028,0.8742,0.88963,0.88273,0.85864,0.87528
CCNA_00111,NA,conserved hypothetical protein,56,128.0366621,140.917247,159.9181669,128.8216708,120.2619736,135.2646462,168.2085988,138.2370153,191.9795393,155.8758021,133.1028115,141.871582,1.313753389,0.980980102,1.200486118,1.210012268,1.106773883,1.048844513,0.85892,0.86328,0.87814,0.87102,0.84651,0.86366
CCNA_00112,NA,glyoxalase family protein,56,54.46302287,44.47739108,45.99918049,51.84595861,55.59305929,51.60736311,34.02936131,29.00707575,38.20806924,35.69394778,24.74539589,31.65701648,0.624815875,0.652175747,0.830624999,0.688461526,0.445116642,0.613420539,0.86127,0.86501,0.88065,0.87385,0.84985,0.86643
CCNA_00113,NA,hypothetical protein,58,13.34742678,58.24966071,41.58918852,23.93211684,33.67400703,44.95633728,11.70405659,33.269249,31.90294555,19.80905588,16.96290979,18.80620671,0.876877377,0.571149232,0.767097091,0.827718501,0.503738975,0.418321595,0.85057,0.85507,0.87247,0.86461,0.83729,0.85618
CCNA_00114,NA,MarR/EmrR-family transcriptional regulator,58,NA,14.10746089,NA,NA,NA,14.12777682,7.966022124,7.33759972,16.6577202,14.24560931,10.32031108,18.61396168,NA,0.520121925,NA,NA,NA,1.317543582,0.84149,0.8455,0.85792,0.8517,0.83012,0.84557
CCNA_00115,NA,TolB protein,NA,66.62391602,73.79101729,95.72960731,86.65448158,61.17076699,72.62560231,93.48087525,109.2389478,125.2082927,105.9651181,92.69439201,102.4817703,1.403112889,1.480382733,1.307936972,1.222846368,1.51533807,1.411097011,0.86513,0.86911,0.88351,0.87682,0.85356,0.86979
CCNA_00116,NA,phosphoglucosamine mutase,NA,186.1030257,130.9228824,210.0805898,196.2779829,198.6405524,197.1475804,204.9618092,121.3111213,166.6923067,220.6255581,233.4017589,211.6796049,1.10133518,0.926584559,0.793468387,1.12404639,1.174995519,1.073711402,0.85919,0.86336,0.8773,0.87056,0.84731,0.86366
CCNA_00117,NA,"glucosamine-fructose-6-phosphate aminotransferase, isomerizing",61,44.25832901,103.7825317,103.2121551,95.91112018,93.19951381,99.82570245,47.4340971,115.6779869,125.4802188,101.6966539,102.728166,90.55408027,1.071755264,1.114619051,1.215750399,1.060321824,1.10223929,0.907121894,0.85285,0.85691,0.86932,0.86306,0.84148,0.85686
CCNA_00118,NA,porphyrin biosynthesis protein,61,29.4108642,32.00540787,19.96274845,24.34259749,37.12608487,27.4613157,10.42516858,14.04788845,10.79151526,9.86416536,10.41141316,9.503470285,0.354466585,0.438922338,0.54058264,0.405222383,0.280433911,0.346067552,0.74048,0.7455,0.74971,0.74475,0.72842,0.74193
CCNA_00119,NA,conserved hypothetical protein,61,67.76620535,59.38537857,77.56114876,63.67844973,52.39655081,69.05259757,51.24606396,72.89985926,58.58814821,54.83677537,40.77734947,47.12700616,0.756218586,1.227572527,0.755380099,0.861151231,0.77824492,0.682479846,0.86167,0.86542,0.87854,0.87235,0.85078,0.86596
CCNA_00120,NA,putative acetyltransferase,61,28.04492022,24.87037769,22.21147779,22.87924423,28.70196197,20.34663503,16.43728878,9.110632459,9.679690024,11.92491386,8.251885098,10.95995813,0.586105742,0.366324652,0.435796759,0.521211004,0.287502475,0.538661951,0.83152,0.83584,0.84865,0.84209,0.81944,0.8357
CCNA_00121,NA,hypothetical protein,63,82.49541956,51.25371332,68.48512622,56.46506902,57.31425588,58.10086764,74.87053996,49.67422449,63.1984208,50.44720071,39.1075593,52.66830436,0.907572085,0.969182939,0.922805057,0.893423166,0.682335637,0.906497725,0.83965,0.84386,0.85231,0.84691,0.82878,0.84233
CCNA_00122,NA,conserved hypothetical protein,63,165.5721192,154.7130853,117.7333609,97.28868794,139.0896747,157.3700866,82.82242238,44.55871796,49.29381249,41.65219159,37.88732285,46.73127966,0.500219619,0.288008722,0.418690268,0.428129852,0.272394935,0.296951477,0.8431,0.84775,0.85989,0.85322,0.83063,0.84692
CCNA_00123,NA,3-hydroxyacyl CoA dehydrogenase,NA,93.18386739,98.80058741,147.7190029,134.040929,82.91790619,87.66802191,182.1357743,157.4031273,229.9148435,192.197978,180.0632083,199.7525367,1.954584838,1.59313959,1.556433763,1.433875305,2.171584119,2.278510822,0.86918,0.87276,0.88096,0.87612,0.8597,0.87179
CCNA_00124,NA,conserved hypothetical protein,65.1,1076.104242,1010.969828,832.0722354,639.1196897,1046.458236,885.0607649,1142.799333,638.961599,666.7799571,521.9825037,434.5302153,529.5115045,1.06197828,0.632028356,0.801348643,0.816721049,0.415238946,0.598277006,0.83627,0.84049,0.85255,0.84625,0.82457,0.8402
CCNA_00125,NA,amino acid efflux permease,65.1,50.64695834,61.82838125,48.21469874,40.92798421,48.6251435,54.20778651,28.16326681,20.77680247,30.58817321,26.89241766,14.75324085,21.50614705,0.556070251,0.336039891,0.634415936,0.657066752,0.303407657,0.396735385,0.86151,0.86545,0.87687,0.87095,0.85061,0.86517
CCNA_00126,NA,glutathione S-transferase,NA,64.3008631,134.7992035,146.7783827,122.4139265,99.69462627,107.4551888,73.32184306,211.0952512,184.9209199,129.3154046,101.0909249,115.4740697,1.140293295,1.565997764,1.259864815,1.05637821,1.014005756,1.074625349,0.85514,0.85932,0.87391,0.867,0.84307,0.85985
CCNA_00127,NA,KTSC domain protein,NA,69.93353315,94.17733159,76.03321809,73.34999065,65.42378509,90.2717047,34.82798965,45.29000253,26.75872486,21.7245542,23.69812926,28.38629156,0.498015588,0.480901314,0.351934661,0.296176646,0.36222498,0.314453922,0.7975,0.80231,0.80677,0.80188,0.78609,0.79885
CCNA_00128,NA,argininosuccinate synthase,NA,437.0259835,406.8877202,442.7736458,449.6689943,411.219909,479.6284465,563.1139498,564.099878,622.7858362,656.2668014,713.8309768,826.0886574,1.288513661,1.386377249,1.406555792,1.459444191,1.735886228,1.722351257,0.8664,0.8702,0.88032,0.87482,0.85607,0.86962
CCNA_00129,NA,hypothetical protein,68,83.38898719,69.02822189,44.02315722,56.72951018,80.08977394,109.482069,57.02365112,50.41144777,69.87384391,51.98710598,59.77641381,55.16074321,0.683827122,0.730301989,1.587206559,0.916403223,0.746367618,0.503833584,0.87528,0.87962,0.89586,0.8884,0.86271,0.88041
CCNA_00130,NA,Kup system potassium uptake protein,68,315.5618296,260.2771958,290.3141352,305.0016327,256.0290366,297.4009969,149.2037327,142.8702197,154.8328465,135.1317744,148.9522614,195.2699471,0.472819329,0.548915625,0.533328653,0.443052626,0.581778783,0.656588072,0.86555,0.86977,0.88491,0.87784,0.85338,0.87039
CCNA_00131,NA,Rrf2 family protein,72,170.6182145,125.7987247,53.06633608,59.16489565,77.33282289,87.90651113,99.29938915,56.58402344,52.70631439,25.39333391,24.71399694,31.36913999,0.581997587,0.449798069,0.99321563,0.429195955,0.319579656,0.356846604,0.85802,0.86188,0.87363,0.86769,0.84718,0.86183
CCNA_00132,hetN,ketoacyl reductase hetN,72,87.3397271,85.04874204,83.7200524,69.90093763,52.88603157,75.53040688,80.96643785,74.56741058,96.65890358,57.318294,51.03017925,71.45449947,0.927028748,0.876760888,1.15454901,0.819993207,0.964908459,0.946036205,0.87544,0.87881,0.8895,0.88421,0.86584,0.87892
CCNA_00133,NA,radical SAM family enzyme,72,155.3808478,121.9929248,124.9600998,110.3862628,136.7438806,114.8073883,135.2056155,95.17527775,128.0285857,111.5485037,95.47998665,118.9598297,0.870156247,0.780170472,1.024555726,1.010528855,0.698239557,1.036168765,0.8747,0.8786,0.8922,0.88576,0.8635,0.87905
CCNA_00134,NA,surface protein,72,209.7651655,246.9250303,376.0770595,250.8760964,162.0516421,171.3510547,210.1774396,196.4427722,155.4273198,146.3883276,112.758156,156.3345979,1.001965408,0.795556335,0.41328583,0.583508472,0.695816189,0.912364374,0.8519,0.85655,0.87193,0.86445,0.83879,0.85678
CCNA_00135,NA,trypsin-like peptidase,72,185.2809131,157.7610868,129.0573742,122.2977556,161.001026,145.0977965,78.88084346,70.61708712,71.24494306,64.15996319,45.1993123,48.464622,0.425736478,0.44762044,0.552040854,0.524620938,0.280739281,0.334013494,0.82678,0.83114,0.84312,0.83674,0.81479,0.8307
CCNA_00136,NA,AmpG protein,74,56.36974054,68.19598566,76.61032785,56.96146375,60.12673666,73.85499714,36.91691047,54.9503231,56.26750111,44.53046117,28.21174512,43.89393921,0.654906518,0.805770641,0.734463651,0.781764692,0.469204661,0.594325921,0.85518,0.85968,0.87385,0.86679,0.84263,0.85967
CCNA_00137,shkA,hybrid two-component histidine kinase/receiver protein ShkA,74,44.38648127,12.21937688,14.15161297,43.0425421,79.78250034,45.37419894,47.8287798,8.390164733,10.27752603,36.33664436,67.6368591,36.03045413,1.077552859,0.686627871,0.726244142,0.844203028,0.847765598,0.794073614,0.84394,0.84831,0.85576,0.85047,0.83299,0.84621
CCNA_00138,NA,TonB-dependent receptor,NA,9.351511936,10.2690415,80.33533507,127.1801695,72.08852709,144.2972514,4.888696204,4.606000876,113.6742524,169.4817208,103.5932195,203.8043225,0.522770675,0.448532697,1.414996929,1.332611219,1.437027828,1.41239227,0.83624,0.84013,0.85132,0.84551,0.82534,0.83996
CCNA_00139,chlI,magnesium chelatase subunit ChlI-like ATPase,NA,55.20912494,56.68678175,67.72016426,76.52436394,58.99946507,64.85072577,34.67733281,34.19774067,58.49143994,56.83362025,34.5192791,41.30392302,0.62810872,0.603275395,0.863722653,0.742686608,0.585077832,0.636907645,0.8287,0.83323,0.84334,0.83727,0.81679,0.83192
CCNA_00140,NA,glutathione synthetase,77,258.9006173,217.2753618,223.4486753,173.4380702,122.7890321,133.6653738,328.2687767,292.7576301,188.3343973,150.3264411,128.3305054,196.7490966,1.267933542,1.347403717,0.842853049,0.866744198,1.045130035,1.471952615,0.83051,0.83468,0.8455,0.83956,0.81915,0.83406
CCNA_00141,NA,tetratricopeptide repeat family protein,77,30.87606275,30.22114118,26.42979206,27.82740172,22.93965333,33.87072727,31.67993889,27.75983198,25.23072871,23.24809437,18.0086301,21.82426572,1.026035578,0.918556709,0.954632131,0.835438917,0.78504369,0.644340039,0.86655,0.87052,0.88317,0.87692,0.8554,0.87061
CCNA_00142,NA,endonuclease,77,54.99558406,50.54207147,43.33284584,53.92599553,50.07705525,53.6837659,31.30474738,22.18001716,30.33941397,25.58524305,21.99594013,29.58900391,0.569222928,0.438842661,0.700148199,0.47445101,0.439241885,0.551172285,0.79349,0.79868,0.8038,0.79843,0.78121,0.79498
CCNA_00143,NA,ribosomal RNA small subunit methyltransferase I,77,94.82024983,101.2297618,73.45949803,75.79784005,81.63569997,91.43811186,80.57639153,93.37644138,87.67912928,72.66035904,50.42816883,61.49562267,0.849780418,0.922420835,1.193571038,0.95860725,0.617722012,0.672538195,0.83434,0.83863,0.84848,0.84266,0.82295,0.83749
CCNA_00144,NA,oxygen-independent coproporphyrinogen-III oxidase,77,28.63658446,33.07429964,23.71596287,19.35194743,30.44684161,30.79970831,15.32428688,10.86129261,18.07608334,12.38044928,8.060823678,11.26236996,0.535129701,0.328390706,0.762190574,0.639752114,0.264750734,0.365664825,0.83563,0.83968,0.84927,0.84372,0.82475,0.83875
CCNA_00145,NA,xanthosine triphosphate pyrophosphatase,77,125.1741576,143.6633871,175.510317,132.235083,126.9630702,155.0215357,138.4773377,127.7352064,159.6822159,116.448044,106.4369606,115.9923275,1.106277369,0.889128462,0.909816691,0.880613839,0.838330079,0.748233637,0.81464,0.81918,0.82804,0.82228,0.80291,0.8175
